StoryID,StoryText,Primary_Type,Ground_Truth_HasAmbiguity,Ground_Truth_Types,LLM_HasAmbiguity,LLM_Types,LLM_Explanation,Model
US-C2-3321,"As a medical staff, I need to handle patient care so that I can improve patient care",ScopeAmbiguity,True,"['SemanticAmbiguity', 'ScopeAmbiguity']",True,"['SemanticAmbiguity', 'ScopeAmbiguity']",The user story contains vague verbs like 'handle' and lacks clarity on the specific actions or tasks involved in 'improving patient care',gpt-3.5-turbo
US-C2-3274,"As a healthcare provider, I want to handle patient care in order to save time",ScopeAmbiguity,True,['ScopeAmbiguity'],True,"['SemanticAmbiguity', 'ScopeAmbiguity']",The verb 'handle' is vague and the scope of 'patient care' is unclear,gpt-3.5-turbo
US-C2-2494,"As a patient, I want to process medical information in order to ensure compliance",ScopeAmbiguity,True,['ScopeAmbiguity'],True,"['SemanticAmbiguity', 'ActorAmbiguity']","The user story contains vague verbs like 'process' and 'ensure compliance'. Additionally, the user role 'patient' is generic and lacks specific details.",gpt-3.5-turbo
US-C2-2890,"As a patient, I need to update system so I can ensure compliance",ScopeAmbiguity,True,"['SemanticAmbiguity', 'ScopeAmbiguity']",True,"['SemanticAmbiguity', 'ActorAmbiguity', 'ScopeAmbiguity']","The user story contains vague verbs ('update', 'ensure compliance'), a generic user role ('patient'), and unclear scope or boundaries.",gpt-3.5-turbo
US-C2-3587,"As a caregiver, I want to handle patient care so that I can improve patient care",ScopeAmbiguity,True,"['SemanticAmbiguity', 'ScopeAmbiguity']",True,"['SemanticAmbiguity', 'PriorityAmbiguity']",The user story contains vague verbs like 'handle' and lacks clear priority or urgency,gpt-3.5-turbo
US-C4-7330,"As a network admin, I want to access tools so I can maintain connectivity",ScopeAmbiguity,True,['ScopeAmbiguity'],True,"['SemanticAmbiguity', 'ActorAmbiguity']",The verb 'maintain' is vague (SemanticAmbiguity) and the user role 'network admin' is not clearly defined (ActorAmbiguity),gpt-3.5-turbo
US-C2-3196,"As a user, I would like to update patient info to reduce errors with detailed specifications and comprehensive requirements",ActorAmbiguity,True,['ActorAmbiguity'],True,"['SemanticAmbiguity', 'ScopeAmbiguity']","The user story contains vague verbs like 'update' and 'reduce errors' which can be interpreted in different ways. Additionally, the scope and comprehensive requirements are not clearly defined.",gpt-3.5-turbo
US-C4-8184,"As a user, I need to pay bill so I can avoid overage charges",ActorAmbiguity,True,['ActorAmbiguity'],True,"['SemanticAmbiguity', 'ActorAmbiguity']",The user story contains semantic ambiguity with the vague verb 'pay' and actor ambiguity with the generic term 'user',gpt-3.5-turbo
US-C4-8767,"As a user, I need to check data usage so that I can resolve issues",ActorAmbiguity,True,['ActorAmbiguity'],True,"['SemanticAmbiguity', 'ScopeAmbiguity']",The user story contains vague verbs like 'check' and unclear scope regarding what data usage and what kind of issues need to be resolved.,gpt-3.5-turbo
US-C8-12742,"As a user, I would like to optimize workflow to meet production targets with detailed specifications and comprehensive requirements",ActorAmbiguity,True,"['SemanticAmbiguity', 'ActorAmbiguity']",True,"['SemanticAmbiguity', 'ScopeAmbiguity']","The user story contains vague verbs like 'optimize' and 'meet', making it unclear what specific actions are required. Additionally, the scope and boundaries of the optimization and production targets are not defined.",gpt-3.5-turbo
US-C4-7932,"As a user, I need to check data usage so that I can reduce costs",ActorAmbiguity,True,['ActorAmbiguity'],True,"['SemanticAmbiguity', 'ScopeAmbiguity']",The user story contains vague verbs like 'check' and unclear scope in terms of what data usage to check and how costs can be reduced.,gpt-3.5-turbo
US-C2-3238,"As a user, I want to process medical information in order to ensure compliance with detailed specifications and comprehensive requirements",ActorAmbiguity,True,"['SemanticAmbiguity', 'ActorAmbiguity']",True,"['SemanticAmbiguity', 'ScopeAmbiguity']",The user story contains vague verbs like 'process' and unclear scope regarding what specific medical information needs to be processed and what the detailed specifications and comprehensive requirements are.,gpt-3.5-turbo
US-C4-7371,"As a user, I need to update configuration so I can avoid overage charges",ActorAmbiguity,True,"['SemanticAmbiguity', 'ScopeAmbiguity', 'ActorAmbiguity']",True,"['SemanticAmbiguity', 'ScopeAmbiguity']",The user story contains Semantic Ambiguity due to the vague verb 'update' and Scope Ambiguity as it is unclear what specific configuration needs to be updated to avoid overage charges.,gpt-3.5-turbo
US-C7-11637,"As a user, I need to checkout so that I can track delivery",ActorAmbiguity,True,['ActorAmbiguity'],True,"['SemanticAmbiguity', 'ActorAmbiguity']",The verb 'checkout' is vague and can have multiple interpretations. The user role 'user' is generic and lacks specificity.,gpt-3.5-turbo
US-C3-4576,"As a user, I want to add to cart so that I can track delivery",ActorAmbiguity,True,['ActorAmbiguity'],True,"['SemanticAmbiguity', 'ScopeAmbiguity']","The user story contains vague verbs ('add', 'track') and lacks clarity on the scope of what is being added to the cart and how delivery tracking will be done.",gpt-3.5-turbo
US-C4-8795,"As a user, I would like to handle network issues to avoid overage charges",ActorAmbiguity,True,"['SemanticAmbiguity', 'ActorAmbiguity']",True,"['SemanticAmbiguity', 'ActorAmbiguity']",The verb 'handle' is vague and can have multiple interpretations. The user role 'user' is generic and lacks specificity.,gpt-3.5-turbo
US-C5-9762,"As a user, I would like to handle finances to meet financial goals",ActorAmbiguity,True,"['ScopeAmbiguity', 'ActorAmbiguity']",True,"['SemanticAmbiguity', 'ScopeAmbiguity']",The user story contains SemanticAmbiguity as the verb 'handle' is vague and ScopeAmbiguity as it is unclear what specific actions or functionalities are involved in handling finances to meet financial goals.,gpt-3.5-turbo
US-C2-2358,"As a user, I would like to manage health data to reduce errors",ActorAmbiguity,True,"['SemanticAmbiguity', 'ActorAmbiguity']",True,"['SemanticAmbiguity', 'ScopeAmbiguity']",The user story contains vague verb 'manage' and unclear scope regarding what health data and how errors will be reduced.,gpt-3.5-turbo
US-C2-2416,"As a user, I need to view medical records so that I can ensure compliance",ActorAmbiguity,True,['ActorAmbiguity'],True,"['SemanticAmbiguity', 'ScopeAmbiguity']","The user story contains vague verbs ('view', 'ensure compliance') and lacks clarity on the specific scope or details of what medical records need to be viewed for compliance.",gpt-3.5-turbo
US-C1-2057,"As a user, I want to download statements in order to comply with regulations",ActorAmbiguity,True,['ActorAmbiguity'],True,"['ActorAmbiguity', 'ScopeAmbiguity']",The user role is not specified clearly (ActorAmbiguity) and the scope of the statements to be downloaded is vague (ScopeAmbiguity),gpt-3.5-turbo
US-C3-4244,"As a user, I need to access dashboard so that I can save money",ActorAmbiguity,True,"['SemanticAmbiguity', 'ActorAmbiguity']",True,"['SemanticAmbiguity', 'ActorAmbiguity']",The user story contains semantic ambiguity with the vague verb 'access' and actor ambiguity with the generic term 'user',gpt-3.5-turbo
US-C7-12310,"As a user, I would like to search products to make informed decisions",ActorAmbiguity,True,['ActorAmbiguity'],True,"['SemanticAmbiguity', 'ScopeAmbiguity']",The user story contains vague verbs like 'search' and lacks clarity on the scope of the search functionality.,gpt-3.5-turbo
US-C2-3723,"As a user, I want to schedule appointment in order to ensure compliance",ActorAmbiguity,True,['ActorAmbiguity'],True,"['SemanticAmbiguity', 'ActorAmbiguity', 'ScopeAmbiguity']","The user story contains vague verbs ('schedule', 'ensure compliance'), a generic user role ('user'), and unclear scope or boundaries.",gpt-3.5-turbo
US-C7-12055,"As a user, I need to track order so that I can make informed decisions with detailed specifications and comprehensive requirements",ActorAmbiguity,True,['ActorAmbiguity'],True,"['SemanticAmbiguity', 'ScopeAmbiguity']","The user story contains vague verbs like 'track' and 'make informed decisions' without clear specifications. Additionally, the scope and completeness criteria are unclear.",gpt-3.5-turbo
US-C1-1171,"As a user, I need to transfer funds so I can save time",ActorAmbiguity,True,['ActorAmbiguity'],True,"['SemanticAmbiguity', 'ScopeAmbiguity']",The user story contains vague verbs ('transfer funds') and lacks clarity on the scope or specific requirements for the fund transfer process.,gpt-3.5-turbo
US-C2-2536,"As a user, I want to handle patient care so I can ensure compliance",ActorAmbiguity,True,"['SemanticAmbiguity', 'ScopeAmbiguity', 'ActorAmbiguity']",True,"['SemanticAmbiguity', 'ScopeAmbiguity']",The verb 'handle' is vague and the scope of 'patient care' is not clearly defined,gpt-3.5-turbo
US-C3-4884,"As a user, I need to search products so that I can complete purchase with detailed specifications and comprehensive requirements",ActorAmbiguity,True,['ActorAmbiguity'],True,"['SemanticAmbiguity', 'ScopeAmbiguity']","The user story contains vague verbs like 'search' and 'complete purchase' which can be interpreted in different ways. Additionally, the scope is unclear as 'detailed specifications' and 'comprehensive requirements' are not well-defined.",gpt-3.5-turbo
US-C5-9801,"As a user, I want to view account balance in order to comply with regulations",ActorAmbiguity,True,['ActorAmbiguity'],True,"['ActorAmbiguity', 'ScopeAmbiguity']",The user role 'user' is generic and could be more specific. The scope of what 'view account balance' entails is not clearly defined.,gpt-3.5-turbo
US-C2-3331,"As a user, I would like to manage health data to improve patient care with detailed specifications and comprehensive requirements",ActorAmbiguity,True,"['SemanticAmbiguity', 'ActorAmbiguity']",True,"['SemanticAmbiguity', 'ScopeAmbiguity']",The user story contains vague verbs like 'manage' and lacks clarity on the scope and specific requirements for managing health data.,gpt-3.5-turbo
US-C5-10297,"As a user, I want to process application in order to improve security",ActorAmbiguity,True,"['SemanticAmbiguity', 'ActorAmbiguity']",True,"['SemanticAmbiguity', 'ScopeAmbiguity']","The user story contains vague verbs like 'process' and lacks clarity on the specific actions or steps involved. Additionally, the scope of 'improve security' is not clearly defined.",gpt-3.5-turbo
US-C4-7315,"As a user, I want to check data usage so that I can resolve issues with detailed specifications and comprehensive requirements",ActorAmbiguity,True,['ActorAmbiguity'],True,"['SemanticAmbiguity', 'ScopeAmbiguity']",The user story contains vague verbs like 'resolve' and unclear scope in terms of what detailed specifications and comprehensive requirements entail.,gpt-3.5-turbo
US-C2-2747,"As a user, I need to manage health data so that I can reduce errors",ActorAmbiguity,True,"['SemanticAmbiguity', 'ActorAmbiguity']",True,"['SemanticAmbiguity', 'ScopeAmbiguity']",The verb 'manage' is vague and the scope of 'health data' and 'reduce errors' is unclear,gpt-3.5-turbo
US-C1-1190,"As a user, I want to handle finances so I can save time",ActorAmbiguity,True,"['SemanticAmbiguity', 'ScopeAmbiguity', 'ActorAmbiguity']",True,"['SemanticAmbiguity', 'ScopeAmbiguity']",The verb 'handle' is vague and the scope of 'finances' is unclear,gpt-3.5-turbo
US-C2-3124,"As a user, I want to manage health data in order to reduce errors",ActorAmbiguity,True,"['ScopeAmbiguity', 'ActorAmbiguity']",True,"['SemanticAmbiguity', 'ScopeAmbiguity']",The verb 'manage' is vague and the scope of 'health data' and 'reduce errors' is unclear,gpt-3.5-turbo
US-C4-8430,"As a user, I need to process requests so that I can resolve issues",ActorAmbiguity,True,"['SemanticAmbiguity', 'ScopeAmbiguity', 'ActorAmbiguity']",True,"['SemanticAmbiguity', 'ScopeAmbiguity']","The user story contains vague verbs ('process', 'resolve') and lacks clarity in terms of scope and specific actions needed.",gpt-3.5-turbo
US-C4-7657,"As a user, I would like to pay bill to avoid overage charges",ActorAmbiguity,True,['ActorAmbiguity'],True,"['SemanticAmbiguity', 'ActorAmbiguity']",The user story contains vague verbs ('pay') and a generic user role ('user') without clear specification.,gpt-3.5-turbo
US-C6-10971,"As a user, I want to schedule appointment in order to enhance safety",ActorAmbiguity,True,['ActorAmbiguity'],True,"['SemanticAmbiguity', 'ScopeAmbiguity']",The user story contains vague verbs like 'schedule' and unclear scope regarding what type of appointment and how it enhances safety.,gpt-3.5-turbo
US-C4-7109,"As a user, I want to pay bill so that I can optimize performance with detailed specifications and comprehensive requirements",ActorAmbiguity,True,['ActorAmbiguity'],True,"['SemanticAmbiguity', 'ScopeAmbiguity']",The user story contains vague verbs like 'optimize' and unclear scope or boundaries,gpt-3.5-turbo
